epochs,n_samples,losses/opt1/fit/coeff,losses/opt1/fit/value,losses/opt1/sparsity/coeff,losses/opt1/sparsity/value,losses/opt1/fit_all_on/coeff,losses/opt1/fit_all_on/value,losses/opt1/reconstruction/coeff,losses/opt1/reconstruction/value,losses/opt1/fit_all_half/coeff,losses/opt1/fit_all_half/value,losses/opt1/value,grads/opt1/grad_total_l1mean,grads/opt1/grad_total_l2sum,metrics/batch_index,metrics/batch_size,metrics/fit/mean_feature,metrics/fit/std_feature,metrics/fit/min_feature,metrics/fit/max_feature,metrics/fit/loss_fcons,metrics/fit/loss_add,metrics/fit/loss_rec,metrics/fit/loss_fcons_pre,metrics/fit/rec_fit_acc_loss_01_agg,"metrics/sparsity/sparsity_param_0_(5, 5)",metrics/fit_all_on/mean_feature,metrics/fit_all_on/std_feature,metrics/fit_all_on/min_feature,metrics/fit_all_on/max_feature,metrics/fit_all_on/loss_fcons,metrics/fit_all_on/loss_add,metrics/fit_all_on/loss_rec,metrics/fit_all_on/loss_fcons_pre,metrics/fit_all_on/rec_fit_acc_loss_01_agg,metrics/reconstruction/rec_acc_loss_01_agg,metrics/fit_all_half/mean_feature,metrics/fit_all_half/std_feature,metrics/fit_all_half/min_feature,metrics/fit_all_half/max_feature,metrics/fit_all_half/loss_fcons,metrics/fit_all_half/loss_add,metrics/fit_all_half/loss_rec,metrics/fit_all_half/loss_fcons_pre,metrics/fit_all_half/rec_fit_acc_loss_01_agg,metrics/episode_reward,metrics/fit_loss_smooth,metrics/graph_entropy_ma,metrics/graph_entropy_mf,metrics/max_element_ma,metrics/max_element_mf,metrics/nnz,metrics/non_sparse_fit_loss_smooth,metrics/threshold_action,metrics/threshold_annealer_threshold,metrics/threshold_features,metrics/|last_add_sparsity_gap,metrics/|last_mult_sparsity_gap,CausalModel,threshold_learner_feature,model,checkpoint_tune,checkpoint_size,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,config/name,config/base_dir,config/db_name,config/sources,config/log_sys_usage,config/_gin__mode__grid_search,time_since_restore,timesteps_since_restore,iterations_since_restore,perf/cpu_util_percent,perf/ram_util_percent,trial_id,experiment_tag,metrics/context_stats_steps_sampled_laps,metrics/context_stats_pending_refs,threshold_learner_action,metrics/context_stats_collect_time_s,metrics/context_stats_steps_collected_now,metrics/context_stats_steps_collected_laps,metrics/context_stats_collect_iters,metrics/context_stats_steps_collected,metrics/context_stats_steps_sampled,metrics/context_stats_collected_sampled_ratio,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,config/_gin__mode__choice
5.0,1000.0,0.33,35.507938385009766,0.04,22.98242950439453,0.1,36.23776626586914,0.029,27.659217834472656,0.0033,36.43240737915039,17.18303871154785,0.564108195407557,52.56509864108945,0.0,-1.0,[ 0.09674004 -0.02265664  0.07451836],[0.29046753 0.24084564 0.26066324],-0.6754152774810791,0.6565183401107788,3.755366086959839,2.0107080936431885,35.507938385009766,3.548694610595703,1.2442856431007385,22.98242950439453,[ 0.09674004 -0.02265664  0.07451836],[0.29046753 0.24084564 0.26066324],-0.6754152774810791,0.6565183401107788,4.084815979003906,2.0105857849121094,36.23776626586914,3.7786550521850586,1.2404000163078308,1.2974570989608765,[ 0.09674004 -0.02265664  0.07451836],[0.29046753 0.24084564 0.26066324],-0.6754152774810791,0.6565183401107788,3.5645651817321777,2.0189249515533447,36.43240737915039,3.5363521575927734,1.2392285466194153,5.888888835906982,53.861481043558015,"[0.00855331 0.03019975 0.01893347 0.00102118 0.0098647  0.00102118
 0.01474634 0.01396389 0.00102118 0.00102118]","[0.03088177 0.05486724 0.02770094 0.0537874  0.02194721 0.00102118
 0.00102118 0.00102118 0.00102118 0.00102118 0.03215386 0.02007012
 0.00918129 0.00102118 0.02323572]",1.0004808902740479,1.0004295110702515,19.0,55.442515815903434,0.998392650422749,0.001,0.09850791585172985,-1.5810347723454186,-0.02935371886760464,,,,,,0.2751657962799072,,False,,,6,13a67c1fd15c481f93f7240e3900fca0,2021-02-27_03-58-00,1614394680,18.6267728805542,32922,iccluster087,10.90.40.13,rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation,/home/sergei/causality-disentanglement-rl/results/rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation/2021_02_27_02_51_23__ad2f036e-78a6-11eb-927a-90e2baa15230,causal_sparse,"['/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/rl_const_sparsity_obs_space.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/env_ve2_with_rew_done.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/ve2_modes_ablation.gin']",True,,18.6267728805542,0,6,7.6,13.9,ad2f0_00017,17__gin__mode__choice=two_features,0.23,18.0,,5.4836273193359375e-06,0.0,1.01115,0.0,101115.0,23000.0,4.396304347826087,0.57,0.12160170324271209,1.0,0.39624959056665576,two_features
5.0,1000.0,0.33,34.5272216796875,0.04,24.935585021972656,0.1,34.519710540771484,0.029,29.037582397460938,0.0033,34.96297836303711,16.800846099853516,0.5949643106312202,39.864041095006094,0.0,-1.0,[-0.0312532  -0.07296473  0.02913533],[0.17516899 0.33812368 0.25584754],-0.9753873348236084,0.6655291318893433,4.551138401031494,1.8599238395690918,34.5272216796875,3.356759548187256,1.2523999214172363,24.935585021972656,[-0.0312532  -0.07296473  0.02913533],[0.17516899 0.33812368 0.25584754],-0.9753873348236084,0.6655291318893433,4.560760021209717,1.8599923849105835,34.519710540771484,3.361811399459839,1.2442285418510437,1.3385999202728271,[-0.0312532  -0.07296473  0.02913533],[0.17516899 0.33812368 0.25584754],-0.9753873348236084,0.6655291318893433,4.220550060272217,1.8635499477386475,34.96297836303711,3.2412290573120117,1.2667999863624573,5.965517044067383,56.8680385692421,"[0.02564663 0.00594813 0.03228222 0.02607196 0.00102118 0.02555252
 0.02744197 0.01097511 0.03176334 0.02766815]","[0.01514435 0.03100339 0.02804389 0.00102118 0.0130473  0.01361248
 0.02980141 0.01730007 0.00102118 0.02276222 0.00433356 0.02878148
 0.02952067 0.00102118 0.02620344]",1.000335693359375,1.0006269216537476,11.0,56.86185262450339,0.9973180237034133,0.001,0.99706078495641,0.0061859447387107025,0.00010877717773189491,,,,,,0.26103663444519043,,False,,,6,5b2ff13a877a42bdbc77d2f0e9752c8f,2021-02-27_03-58-22,1614394702,18.583791732788086,34465,iccluster087,10.90.40.13,rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation,/home/sergei/causality-disentanglement-rl/results/rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation/2021_02_27_02_51_23__ad2f036e-78a6-11eb-927a-90e2baa15230,causal_sparse,"['/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/rl_const_sparsity_obs_space.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/env_ve2_with_rew_done.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/ve2_modes_ablation.gin']",True,,18.583791732788086,0,6,11.7,13.8,ad2f0_00018,18__gin__mode__choice=no_model_id_init,0.23,17.0,,5.0067901611328125e-06,0.0,1.0206,0.0,102060.0,23000.0,4.437391304347826,0.0,0.12160170324271209,0.99,0.39624959056665576,no_model_id_init
5.0,1000.0,0.33,32.953861236572266,0.04,19.035377502441406,0.1,35.12013244628906,0.029,34.128265380859375,0.0033,34.590877532958984,16.252073287963867,0.38931462872404093,36.55214984123431,0.0,-1.0,[-0.07234767  0.00206129 -0.00475955],[0.29474017 0.2289447  0.24456024],-0.5442301034927368,0.71346515417099,3.826397657394409,1.9323331117630005,32.953861236572266,3.304124116897583,1.1752856373786926,19.035377502441406,[-0.07234767  0.00206129 -0.00475955],[0.29474017 0.2289447  0.24456024],-0.5442301034927368,0.71346515417099,4.896719932556152,1.9316892623901367,35.12013244628906,3.7619917392730713,1.2141999006271362,1.454685628414154,[-0.07234767  0.00206129 -0.00475955],[0.29474017 0.2289447  0.24456024],-0.5442301034927368,0.71346515417099,3.8544437885284424,1.9380466938018799,34.590877532958984,3.318809747695923,1.226514220237732,5.714285850524902,46.85707737974944,"[0.00102118 0.00102118 0.00102118 0.01956072 0.00102118 0.03282954
 0.00267335 0.02565851 0.02286912 0.0252807 ]","[0.0192103  0.05486741 0.06960814 0.06502169 0.02622479 0.07445244
 0.07280833 0.0643438  0.00787958 0.01770333 0.01668632 0.01773787
 0.03074798 0.01039401 0.00102118]",1.0003390312194824,1.0003389120101929,14.0,51.68578329476919,0.9984268093132901,0.001,0.11881407777825236,-4.828705915019746,-0.10305179462828817,,,,,,0.22708535194396973,,False,,,6,f7cd975ba0b04e47801019cbdc88030a,2021-02-27_03-58-45,1614394725,18.68210196495056,35331,iccluster087,10.90.40.13,rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation,/home/sergei/causality-disentanglement-rl/results/rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation/2021_02_27_02_51_23__ad2f036e-78a6-11eb-927a-90e2baa15230,causal_sparse,"['/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/rl_const_sparsity_obs_space.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/env_ve2_with_rew_done.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/ve2_modes_ablation.gin']",True,,18.68210196495056,0,6,14.2,13.9,ad2f0_00019,19__gin__mode__choice=no_rotation,0.23,17.0,,7.152557373046875e-06,0.0,1.03005,0.0,103005.0,23000.0,4.478478260869565,0.74,0.12160170324271209,1.0,0.39624959056665576,no_rotation
5.0,1000.0,0.33,32.89448165893555,0.04,5.207193374633789,0.1,30.969627380371094,0.029,25.21486473083496,0.0033,34.60674285888672,15.005864143371582,0.23450235689685134,15.635364754359758,0.0,-1.0,[ 0.03016478 -0.03089288  0.11252048],[0.26993385 0.23759532 0.28030786],-0.6715534925460815,0.6962649822235107,3.125596523284912,1.9963005781173706,32.89448165893555,3.1047606468200684,1.2232856750488281,5.207193374633789,[ 0.03016478 -0.03089288  0.11252048],[0.26993385 0.23759532 0.28030786],-0.6715534925460815,0.6962649822235107,3.385011672973633,1.9593721628189087,30.969627380371094,2.806213617324829,1.211571455001831,1.2334285378456116,[ 0.03016478 -0.03089288  0.11252048],[0.26993385 0.23759532 0.28030786],-0.6715534925460815,0.6962649822235107,3.141206741333008,1.9978886842727661,34.60674285888672,3.0526959896087646,1.2382285594940186,6.0,42.59065268917716,"[0.05617962 0.05658157 0.05336864 0.05982626 0.06454246 0.05486676
 0.01301787 0.05482886 0.07738645 0.02878051]","[0.03208728 0.05605235 0.06237843 0.05791295 0.00102118 0.05367292
 0.05430532 0.05529768 0.00102118 0.06126809 0.05368757 0.05307569
 0.07460254 0.06048951 0.0645463 ]",0.9982247352600098,1.000294804573059,5.0,38.654156524974375,0.1217155962069168,0.001,0.11894714977861526,3.9364961642027865,0.09242629346234699,,,,,,0.23993635177612305,,False,,,6,2ff2d5328f604f38a5371ea243c96efb,2021-02-27_03-59-07,1614394747,19.06270408630371,35599,iccluster087,10.90.40.13,rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation,/home/sergei/causality-disentanglement-rl/results/rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation/2021_02_27_02_51_23__ad2f036e-78a6-11eb-927a-90e2baa15230,causal_sparse,"['/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/rl_const_sparsity_obs_space.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/env_ve2_with_rew_done.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/ve2_modes_ablation.gin']",True,,19.06270408630371,0,6,7.6,13.8,ad2f0_00020,20__gin__mode__choice=ten_features,0.23,17.0,,7.867813110351562e-06,0.0,1.03005,0.0,103005.0,23000.0,4.478478260869565,0.79,0.12160170324271209,0.99,0.39624959056665576,ten_features
5.0,1000.0,0.33,32.174407958984375,0.04,5.2047929763793945,0.1,33.99383544921875,0.029,24.045989990234375,0.0033,33.281410217285156,15.032292366027832,0.2245841065265142,15.86879354075647,0.0,-1.0,[ 0.04275442 -0.06062537 -0.0495382 ],[0.30350602 0.23036891 0.29426283],-0.7608938813209534,0.6982875466346741,2.2554190158843994,2.1063733100891113,32.174407958984375,2.138458013534546,1.2517428398132324,5.2047929763793945,[ 0.04275442 -0.06062537 -0.0495382 ],[0.30350602 0.23036891 0.29426283],-0.7608938813209534,0.6982875466346741,3.7902443408966064,2.0645430088043213,33.99383544921875,2.868380069732666,1.248885691165924,1.1974285244941711,[ 0.04275442 -0.06062537 -0.0495382 ],[0.30350602 0.23036891 0.29426283],-0.7608938813209534,0.6982875466346741,2.5328927040100098,2.097888469696045,33.281410217285156,2.3252241611480713,1.2507428526878357,5.986666679382324,53.829130661762804,"[0.05465703 0.05353118 0.05250925 0.05333328 0.05369738 0.05407176
 0.00102118 0.07519143 0.05496405 0.01598467]","[0.01576101 0.06471738 0.05583301 0.05932694 0.02596963 0.07211389
 0.059306   0.05779791 0.00102118 0.05453679 0.05350761 0.06189828
 0.05739817 0.06193345 0.05584034]",1.000334620475769,1.0003142356872559,5.0,48.623605584469274,0.1196992500059116,0.001,0.11654476090068067,5.2055250772935295,0.0967046098143889,,,,,,0.22936630249023438,,False,,,6,7b834b8e3e19441bb668c9a8a87ab52f,2021-02-27_03-59-29,1614394769,19.240885019302368,35547,iccluster087,10.90.40.13,rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation,/home/sergei/causality-disentanglement-rl/results/rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation/2021_02_27_02_51_23__ad2f036e-78a6-11eb-927a-90e2baa15230,causal_sparse,"['/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/rl_const_sparsity_obs_space.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/env_ve2_with_rew_done.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/ve2_modes_ablation.gin']",True,,19.240885019302368,0,6,,,ad2f0_00021,21__gin__mode__choice=ten_features,0.23,16.0,,4.291534423828125e-06,0.0,1.01115,0.0,101115.0,23000.0,4.396304347826087,,,,,ten_features
5.0,1000.0,0.33,29.03470230102539,0.04,19.025949478149414,0.1,29.254114151000977,0.029,23.931852340698242,0.0033,29.452165603637695,14.059117317199707,0.23578799725309463,18.013964907463063,0.0,-1.0,[ 0.03503575  0.06833973 -0.07715932],[0.25957915 0.3289427  0.23211148],-0.7591288685798645,0.5395885705947876,1.3898760080337524,1.776210069656372,29.03470230102539,1.4559404850006104,1.2479999661445618,19.025949478149414,[ 0.03503575  0.06833973 -0.07715932],[0.25957915 0.3289427  0.23211148],-0.7591288685798645,0.5395885705947876,1.4961479902267456,1.7758753299713135,29.254114151000977,1.4041482210159302,1.2511999607086182,1.2066570520401,[ 0.03503575  0.06833973 -0.07715932],[0.25957915 0.3289427  0.23211148],-0.7591288685798645,0.5395885705947876,1.435602068901062,1.7848225831985474,29.452165603637695,1.5582512617111206,1.253657042980194,6.0714287757873535,35.57864508527852,"[0.02659671 0.00176341 0.0216778  0.02015032 0.02249621 0.03153267
 0.00505082 0.02394087 0.00845611 0.01815052]","[0.00102118 0.06307956 0.05577213 0.06249493 0.00611845 0.0591326
 0.05294099 0.06649721 0.02252538 0.00102118 0.00102118 0.02869518
 0.00102118 0.01854546 0.03118658]",0.999816358089447,1.000319242477417,12.0,36.854862855110866,0.9981531834974811,0.001,0.11081102578253169,-1.2762177698323498,-0.035870330833942136,,,,,,0.5455982685089111,,False,,,6,cab142182a7f4007962d55a8a75c05c4,2021-02-27_03-59-52,1614394792,19.197340726852417,37986,iccluster087,10.90.40.13,rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation,/home/sergei/causality-disentanglement-rl/results/rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation/2021_02_27_02_51_23__ad2f036e-78a6-11eb-927a-90e2baa15230,causal_sparse,"['/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/rl_const_sparsity_obs_space.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/env_ve2_with_rew_done.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/ve2_modes_ablation.gin']",True,,19.197340726852417,0,6,,,ad2f0_00022,22__gin__mode__choice=no_mask,0.23,16.0,,4.291534423828125e-06,0.0,1.01115,0.0,101115.0,23000.0,4.396304347826087,,,,,no_mask
5.0,1000.0,0.33,35.338722229003906,0.04,19.024126052856445,0.1,37.10497283935547,0.029,26.635723114013672,0.0033,36.05779266357422,17.024667739868164,0.4077650874949478,30.76369604945156,0.0,-1.0,[-0.02383178 -0.07800045  0.02856108],[0.30476302 0.29550055 0.16708875],-0.8937686681747437,0.49804916977882385,3.611649990081787,1.9037647247314453,35.338722229003906,3.3928029537200928,1.2381998896598816,19.024126052856445,[-0.02383178 -0.07800045  0.02856108],[0.30476302 0.29550055 0.16708875],-0.8937686681747437,0.49804916977882385,4.266386985778809,1.9039078950881958,37.10497283935547,3.8016223907470703,1.2533713579177856,1.2448285818099976,[-0.02383178 -0.07800045  0.02856108],[0.30476302 0.29550055 0.16708875],-0.8937686681747437,0.49804916977882385,3.597970962524414,1.911689043045044,36.05779266357422,3.4014787673950195,1.2554284930229187,5.738461494445801,53.02289437958874,"[0.00102118 0.01658216 0.02829162 0.01387181 0.03328009 0.02773891
 0.00102118 0.00102118 0.02947202 0.00102118]","[0.00102118 0.05971687 0.05325947 0.05391985 0.02986176 0.07720035
 0.05688586 0.05488322 0.00605102 0.02074059 0.01891484 0.02668837
 0.01357766 0.00548617 0.01427731]",1.0003353357315063,0.99994957447052,15.0,58.56370692325911,0.9966721825580378,0.001,0.12152167005229611,-5.54081254367037,-0.10449849274549063,,,,,,0.21750664710998535,,False,,,6,15b6cf7fc22f4cdaba3c3dd7c6d03e9a,2021-02-27_04-00-16,1614394816,19.320149183273315,39190,iccluster087,10.90.40.13,rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation,/home/sergei/causality-disentanglement-rl/results/rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation/2021_02_27_02_51_23__ad2f036e-78a6-11eb-927a-90e2baa15230,causal_sparse,"['/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/rl_const_sparsity_obs_space.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/env_ve2_with_rew_done.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/ve2_modes_ablation.gin']",True,,19.320149183273315,0,6,,,ad2f0_00023,23__gin__mode__choice=no_mask,0.23,19.0,,6.67572021484375e-06,0.0,1.01115,0.0,101115.0,23000.0,4.396304347826087,,,,,no_mask
5.0,1000.0,0.33,39.75297164916992,0.04,0.2796081304550171,0.1,45.13134765625,0.029,26.492164611816406,0.0033,40.48286437988281,18.544666290283203,0.5471493721104644,30.54760685014489,0.0,-1.0,[-0.12994662  0.18180066 -0.06759109],[0.16978736 0.20983861 0.25400847],-0.7786017060279846,0.7576854825019836,4.259605884552002,1.9895967245101929,39.75297164916992,3.377244234085083,1.2330856323242188,0.2796081304550171,[-0.12994662  0.18180066 -0.06759109],[0.16978736 0.20983861 0.25400847],-0.7786017060279846,0.7576854825019836,9.030981063842773,1.9394618272781372,45.13134765625,7.673888206481934,1.2139999866485596,1.230714201927185,[-0.12994662  0.18180066 -0.06759109],[0.16978736 0.20983861 0.25400847],-0.7786017060279846,0.7576854825019836,4.618564128875732,1.9875036478042603,40.48286437988281,3.749333381652832,1.243571400642395,5.969696998596191,64.23266615473017,"[0.05607649 0.05878844 0.06216805 0.06576008 0.05858697 0.05570103
 0.06604836 0.06150608 0.059077   0.06519682]","[0.05621247 0.07682998 0.06353855 0.05418827 0.0564449  0.05397765
 0.05411867 0.05415807 0.07871297 0.05599908 0.06159386 0.06317355
 0.05519187 0.07642853 0.05313046]",0.0122377909719944,0.015198777429759502,8.0,73.47406376773226,0.01094050734584802,0.001,0.013076552127742447,-9.241397613002093,-0.14387379765212416,,,,,,0.22108960151672363,,False,,,6,899a17b2c96445a6b29a1fccd1d0f7a3,2021-02-27_04-00-38,1614394838,19.226158142089844,39524,iccluster087,10.90.40.13,rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation,/home/sergei/causality-disentanglement-rl/results/rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation/2021_02_27_02_51_23__ad2f036e-78a6-11eb-927a-90e2baa15230,causal_sparse,"['/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/rl_const_sparsity_obs_space.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/env_ve2_with_rew_done.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/ve2_modes_ablation.gin']",True,,19.226158142089844,0,6,,,ad2f0_00024,24__gin__mode__choice=start_from_zero,0.23,16.0,,3.0994415283203125e-06,0.0,1.03005,0.0,103005.0,23000.0,4.478478260869565,,,,,start_from_zero
5.0,1000.0,0.33,37.446983337402344,0.04,24.960296630859375,0.1,37.4578857421875,0.029,29.05812644958496,0.0033,37.769649505615234,18.06903076171875,0.49329351399752214,49.14694865693632,0.0,-1.0,[-0.06028524  0.18443657 -0.01478905],[0.28628552 0.2796195  0.21357426],-0.3885907232761383,0.9551699161529541,4.586697578430176,2.108374834060669,37.446983337402344,3.659882068634033,1.2616856098175049,24.960296630859375,[-0.06028524  0.18443657 -0.01478905],[0.28628552 0.2796195  0.21357426],-0.3885907232761383,0.9551699161529541,4.59713888168335,2.108825922012329,37.4578857421875,3.666659355163574,1.2583714127540588,1.2996000051498413,[-0.06028524  0.18443657 -0.01478905],[0.28628552 0.2796195  0.21357426],-0.3885907232761383,0.9551699161529541,4.279678821563721,2.112677812576294,37.769649505615234,3.522761344909668,1.2949714064598083,5.974999904632568,65.8048846936365,"[0.01735228 0.00353659 0.00102118 0.00102118 0.02457043 0.00102118
 0.01188242 0.00102118 0.01364916 0.02754601]","[0.00102118 0.00102118 0.00102118 0.00102118 0.02636989 0.02253149
 0.01408822 0.01229136 0.02675707 0.00102118 0.03028157 0.00102118
 0.00102118 0.03207597 0.02163676]",1.0003401041030884,1.0003387928009033,14.0,65.81446329269517,0.9990006681868401,0.001,0.9974218687022204,-0.009578599058670534,-0.00014556060850596413,,,,,,0.23238515853881836,,False,,,6,d4781fbc824048229ea449286e88f0cc,2021-02-27_04-01-01,1614394861,19.30510449409485,39480,iccluster087,10.90.40.13,rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation,/home/sergei/causality-disentanglement-rl/results/rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation/2021_02_27_02_51_23__ad2f036e-78a6-11eb-927a-90e2baa15230,causal_sparse,"['/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/rl_const_sparsity_obs_space.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/env_ve2_with_rew_done.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/ve2_modes_ablation.gin']",True,,19.30510449409485,0,6,,,ad2f0_00025,25__gin__mode__choice=single_feature,0.23,16.0,,5.245208740234375e-06,0.0,1.0206,0.0,102060.0,23000.0,4.437391304347826,,,,,single_feature
5.0,1000.0,0.33,33.603878021240234,0.04,19.021324157714844,0.1,34.84445571899414,0.029,28.233427047729492,0.0033,34.176979064941406,16.266130447387695,0.37233153466287805,28.238976810919624,0.0,-1.0,[ 0.06934336 -0.11886763  0.09304642],[0.23438303 0.24971029 0.2739704 ],-0.4895026683807373,0.647666335105896,3.2996861934661865,1.746535062789917,33.603878021240234,2.9403676986694336,1.2127427458763123,19.021324157714844,[ 0.06934336 -0.11886763  0.09304642],[0.23438303 0.24971029 0.2739704 ],-0.4895026683807373,0.647666335105896,3.481621503829956,1.7469854354858398,34.84445571899414,3.2026491165161133,1.2393999099731445,1.2996856570243835,[ 0.06934336 -0.11886763  0.09304642],[0.23438303 0.24971029 0.2739704 ],-0.4895026683807373,0.647666335105896,3.243745803833008,1.7571858167648315,34.176979064941406,2.9243063926696777,1.230028510093689,5.799999713897705,64.7010674325775,"[0.0272711  0.02221661 0.01648257 0.02246499 0.00102118 0.00102118
 0.00102118 0.02301914 0.024653   0.00929999]","[0.02822957 0.05985563 0.05797739 0.05789399 0.03141403 0.05338737
 0.07012884 0.0528639  0.01748195 0.01196793 0.02670342 0.01557618
 0.00102118 0.03065311 0.00102118]",1.0003358125686646,1.000477910041809,13.0,70.3239460956396,0.9982300290325289,0.001,0.1144964963801953,-5.622878663062096,-0.08690550073105799,,,,,,0.20507526397705078,,False,,,6,13610152e62c4128914c50bc623b0483,2021-02-27_04-01-23,1614394883,19.09130072593689,40812,iccluster087,10.90.40.13,rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation,/home/sergei/causality-disentanglement-rl/results/rl_const_sparsity_obs_space_env_ve2_with_rew_done_ve2_modes_ablation/2021_02_27_02_51_23__ad2f036e-78a6-11eb-927a-90e2baa15230,causal_sparse,"['/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/rl_const_sparsity_obs_space.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/env_ve2_with_rew_done.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/ve2_modes_ablation.gin']",True,,19.09130072593689,0,6,,,ad2f0_00026,26__gin__mode__choice=no_mask,0.23,17.0,,4.0531158447265625e-06,0.0,1.03005,0.0,103005.0,23000.0,4.478478260869565,,,,,no_mask
